nombre_completo,nombre,universo,url,Intelligence,Strength,Speed,Durability,Power,Combat,Tier,Tier2,superpoderes,heroe
Zamasu,Goku Black,Dragon Ball Verse,https://www.superherodb.com/goku-black/10-11692/,60,100,100,100,100,100,6,,"['Acrobatics', 'Agility', 'Aura', 'Chi Manipulation', 'Cold Resistance', 'Dexterity', 'Dimensional Travel', 'Durability', 'Emotional Power Up', 'Energy Beams', 'Energy Blasts', 'Energy Manipulation', 'Explosion Manipulation', 'Extrasensory Perception', 'Fire Resistance', 'Flight', 'Force Fields', 'Heat Generation', 'Heat Resistance', 'Indomitable Will', 'Intelligence', 'Invulnerability', 'Longevity', 'Master Martial Artist', 'Portal Creation', 'Reactive Power Level', 'Reflexes', 'Self-Sustenance', 'Spaceflight', 'Stamina', 'Statistics Amplification', 'Summoning', 'Super Speed', 'Super Strength', 'Teleportation', 'Time Travel', 'Transformation', 'Weapon Creation', 'Weapons Master', 'Acausality', 'Accelerated Development', 'Accelerated Healing', 'Adaptation', 'Afterimage Creation', 'Banish', 'Berserk Mode', 'Bloodlust', 'Cosmic Awareness', 'Creation', 'Damage Boost', 'Danger Sense', 'Dimensional Awareness', 'Divine Powers', 'Durability Negation', 'Electricity Resistance', 'Endurance', 'Energy Absorption', 'Energy Constructs', 'Energy Resistance', 'Enhanced Condition', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Fusion', 'Godly Physiology', 'Gravity Control', 'Homing Attack', 'Immortality', 'Information Analysis', 'Insanity', 'Interstellar Travel', 'Jump', 'Latent Abilities', 'Levitation', 'Light Control', 'Magic', 'Master Tactician', 'Precognition', 'Pressure Points', 'Psionic Powers', 'Radiation Immunity', 'Rage Power', 'Regeneration', 'Shockwaves Generation', 'Spatial Awareness', 'Spatial Manipulation', 'Supernatural Condition', 'Telekinesis', 'Telepathy', 'Toxin and Disease Resistance', 'Vibration Manipulation', 'Vision - Night', 'Weapon Summoning', 'Audio Alteration', 'Duplication', 'Shueisha', 'DB - Dragon Ball Verse', 'Goku', 'Anime', 'Death Battle Combatants', 'Dragon Ball', 'Dragon Ball Verse Characters', 'Gokus', 'Illusory Omnipotent Entities.', 'My Marvel Vs Dc Youtube Series', 'Roleplaying Collection', 'Saiyans', 'Denisegc091477gmailcom', 'Hesperus', 'MoNsTeR', 'Tigerking2020', 'AmalgamComics00', 'RatnikNaSjeveru2005', 'yes', 'Walid27', 'JaviChat', 'Ezio', 'Chronicler', 'Rotemeg', 'ForJustice1324', 'lucifermorningstar876', 'Delinquent', 'Bananatooshholeyyyyyy', 'All Users']",Goku Black
Son Goten,Goten (Super Saiyan),Dragon Ball Verse,https://www.superherodb.com/goten-super-saiyan/10-49775/,60,100,100,75,60,90,5,,"['Accelerated Development', 'Acrobatics', 'Agility', 'Chi Manipulation', 'Danmaku', 'Dexterity', 'Durability', 'Energy Beams', 'Energy Blasts', 'Energy Manipulation', 'Flight', 'Intelligence', 'Jump', 'Latent Abilities', 'Super Speed', 'Super Strength', 'Vaporising Beams', 'Aura', 'Berserk Mode', 'Bullet Time', 'Clairvoyance', 'Clairvoyance Resistance', 'Cold Resistance', 'Electricity Resistance', 'Emotional Power Up', 'Enhanced Condition', 'Explosion Manipulation', 'Extrasensory Perception', 'Fire Resistance', 'Heat Generation', 'Heat Resistance', 'Invulnerability', 'Light Control', 'Marksmanship', 'Master Martial Artist', 'Power Sense', 'Radar Sense', 'Rage Power', 'Reflexes', 'Seismic Power', 'Shockwaves Generation', 'Statistics Amplification', 'Accelerated Healing', 'Adaptation', 'Enhanced Hearing', 'Enhanced Sight', 'Fusion', 'Reactive Power Level', 'Shueisha', 'DB - Dragon Ball Verse', 'Most Powerful Versions Of Dragon Ball Characters', 'Tigerking2020', 'Denisegc091477gmailcom', 'Hesperus', 'MoNsTeR', 'AmalgamComics00', 'RatnikNaSjeveru2005', 'yes', 'Walid27', 'JaviChat', 'Ezio', 'Chronicler', 'Rotemeg', 'ForJustice1324', 'lucifermorningstar876', 'Delinquent', 'Bananatooshholeyyyyyy', 'All Users']",Goten (Super Saiyan)
Son Goten,Goten,Dragon Ball Verse,https://www.superherodb.com/goten/10-1213/,60,100,70,75,45,85,5,,"['Accelerated Development', 'Acrobatics', 'Agility', 'Chi Manipulation', 'Danmaku', 'Dexterity', 'Durability', 'Energy Beams', 'Energy Blasts', 'Energy Manipulation', 'Flight', 'Jump', 'Latent Abilities', 'Marksmanship', 'Super Speed', 'Super Strength', 'Vaporising Beams', 'Adaptation', 'Aura', 'Berserk Mode', 'Bullet Time', 'Clairvoyance', 'Clairvoyance Resistance', 'Electricity Resistance', 'Emotional Power Up', 'Enhanced Condition', 'Explosion Manipulation', 'Extrasensory Perception', 'Fire Resistance', 'Heat Generation', 'Heat Resistance', 'Invulnerability', 'Light Control', 'Master Martial Artist', 'Power Augmentation', 'Power Sense', 'Radar Sense', 'Rage Power', 'Reactive Power Level', 'Reflexes', 'Seismic Power', 'Shockwaves Generation', 'Statistics Amplification', 'Accelerated Healing', 'Fusion', 'Longevity', 'Reactive Evolution', 'Transformation', 'Shueisha', 'DB - Dragon Ball Verse', 'Z-Fighters', 'Anime', 'Dragon Ball Verse Characters', 'My Marvel Vs Dc Youtube Series', 'Saiyans', 'Tigerking2020', 'Denisegc091477gmailcom', 'Hesperus', 'MoNsTeR', 'AmalgamComics00', 'RatnikNaSjeveru2005', 'yes', 'Walid27', 'JaviChat', 'Ezio', 'Chronicler', 'Rotemeg', 'ForJustice1324', 'lucifermorningstar876', 'Delinquent', 'Bananatooshholeyyyyyy', 'All Users']",Goten
Goten/Trunks,Gotenks (Super Saiyan 3),Dragon Ball Verse,https://www.superherodb.com/gotenks-super-saiyan-3/10-24889/,45,100,50,60,70,100,5,,"['Accelerated Healing', 'Agility', 'Avatar Creation', 'Awakened Power', 'Chi Manipulation', 'Danger Sense', 'Dexterity', 'Durability', 'Electricity Resistance', 'Electro-Magnetism Manipulation', 'Emotional Power Up', 'Empathy', 'Energy Absorption', 'Energy Beams', 'Energy Blasts', 'Energy Constructs', 'Enhanced Sight', 'Flight', 'Force Fields', 'Fusion', 'Heat Generation', 'Heat Resistance', 'Illumination', 'Indomitable Will', 'Invulnerability', 'Jump', 'Master Martial Artist', 'Master Tactician', 'Peak Human Condition', 'Power Sense', 'Power Suit', 'Pressure Points', 'Radiation Immunity', 'Rage Power', 'Reflexes', 'Seismic Power', 'Spatial Awareness', 'Stamina', 'Statistics Amplification', 'Stealth', 'Super Speed', 'Super Strength', 'Toxin and Disease Resistance', 'Transformation', 'Vibration Manipulation', 'Accelerated Development', 'Bullet Time', 'Cold Resistance', 'Endurance', 'Energy Armor', 'Energy Manipulation', 'Levitation', 'Light Control', 'Marksmanship', 'Mind Control Resistance', 'Non-Physical Interaction', 'Power Nullifier', 'Radar Sense', 'Reactive Power Level', 'Regeneration', 'Telepathy', 'Reactive Evolution', 'Weather Control', 'Wind Control', 'Shueisha', 'DB - Dragon Ball Verse', 'Gotenks', 'Anime', 'Dragon Ball Fighterz', 'Dragon Ball Verse Characters', 'Most Powerful Versions Of Dragon Ball Characters', 'Denisegc091477gmailcom', 'Tigerking2020', 'Hesperus', 'MoNsTeR', 'AmalgamComics00', 'RatnikNaSjeveru2005', 'yes', 'Walid27', 'JaviChat', 'Ezio', 'Chronicler', 'Rotemeg', 'ForJustice1324', 'lucifermorningstar876', 'Delinquent', 'Bananatooshholeyyyyyy', 'All Users']",Gotenks (Super Saiyan 3)
Goten/Trunks,Gotenks (SS2),Dragon Ball Verse,https://www.superherodb.com/gotenks-ss2/10-24281/,0,0,0,0,0,0,0,,"['Shueisha', 'DB - Dragon Ball Verse', 'Gotenks', 'Anime', 'Dragon Ball Verse Characters', 'Hesperus', 'Denisegc091477gmailcom', 'Tigerking2020', 'MoNsTeR', 'AmalgamComics00', 'RatnikNaSjeveru2005', 'yes', 'Walid27', 'JaviChat', 'Ezio', 'Chronicler', 'Rotemeg', 'ForJustice1324', 'lucifermorningstar876', 'Delinquent', 'Bananatooshholeyyyyyy', 'All Users']",Gotenks (SS2)
Daishinkan,Grand Priest,Dragon Ball Verse,https://www.superherodb.com/grand-priest/10-14323/,100,100,100,100,100,100,7,,"['Ability Shift', 'Accelerated Development', 'Accelerated Healing', 'Acrobatics', 'Adaptation', 'Afterimage Creation', 'Agility', 'Angel Physiology', 'Anti-Gravity', 'Apathy', 'Astral Projection', 'Audio Control', 'Aura', 'Chi Manipulation', 'Clairvoyance', 'Cold Resistance', 'Creation', 'Danger Sense', 'Dexterity', 'Dimensional Awareness', 'Dimensional Travel', 'Divinity', 'Durability', 'Electricity Resistance', 'Empathy', 'Endurance', 'Energy Armor', 'Energy Beams', 'Energy Blasts', 'Energy Constructs', 'Energy Manipulation', 'Energy Resistance', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Enhanced Smell', 'Existence Erasure', 'Fire Resistance', 'Flight', 'Force Fields', 'Gliding', 'Godly Physiology', 'Heat Generation', 'Heat Resistance', 'Illumination', 'Immortality', 'Instinctive Reaction', 'Intangibility', 'Intelligence', 'Interstellar Travel', 'Invulnerability', 'Jump', 'Levitation', 'Light Control', 'Longevity', 'Marksmanship', 'Master Martial Artist', 'Matter Manipulation', 'Mind Control Resistance', 'Omnilingualism', 'Paralysis', 'Photographic Reflexes', 'Pocket Dimensions', 'Portal Creation', 'Power Sense', 'Pressure Points', 'Projection', 'Radar Sense', 'Radiation Immunity', 'Reflexes', 'Regeneration', 'Seismic Power', 'Self-Sustenance', 'Spatial Awareness', 'Stamina', 'Statistics Amplification', 'Super Speed', 'Super Strength', 'Telekinesis', 'Telepathy', 'Telepathy Resistance', 'Toxin and Disease Resistance', 'Transformation', 'Vitakinesis', 'Weapons Master', 'Weather Control', 'Wind Control', 'Attack Negation', 'Bullet Time', 'Cosmic Awareness', 'Existence Erasure Resistance', 'Gravity Control', 'Indomitable Will', 'Information Analysis', 'Power Nullifier', 'Technopath/Cyberpath', 'Teleportation', 'Time Manipulation', 'Time Manipulation Resistance', 'Time Travel', 'Magic', 'Magic Resistance', 'Non-Physical Interaction', 'Shueisha', 'DB - Dragon Ball Verse', 'Anime', 'Dragon Ball Verse Characters', 'Godly(green) Ranked Characters', 'Most Powerful Characters From My Favorite Franchises', 'My Favorite Fictional Characters', 'My Marvel Vs Dc Youtube Series', 'Participants Of The Tournament Of Power', 'Top 10 Most Powerful Dragon Ball Characters', 'Tigerking2020', 'Hesperus', 'Denisegc091477gmailcom', 'MoNsTeR', 'AmalgamComics00', 'RatnikNaSjeveru2005', 'yes', 'Walid27', 'JaviChat', 'Ezio', 'Chronicler', 'Rotemeg', 'ForJustice1324', 'lucifermorningstar876', 'Delinquent', 'Bananatooshholeyyyyyy', 'All Users']",Grand Priest
Jaco,Jaco,Dragon Ball Verse,https://www.superherodb.com/jaco/10-21590/,75,65,35,30,30,95,2,,"['Acrobatics', 'Agility', 'Durability', 'Endurance', 'Enhanced Hearing', 'Enhanced Sight', 'Intelligence', 'Marksmanship', 'Peak Human Condition', 'Stamina', 'Stealth', 'Super Speed', 'Super Strength', 'Vision - Telescopic', 'Bullet Time', 'Dexterity', 'Electricity Resistance', 'Energy Beams', 'Explosion Manipulation', 'Fire Resistance', 'Flight', 'Gadget Usage', 'Grappling/Climbing', 'Heat Resistance', 'Jump', 'Master Martial Artist', 'Master Tactician', 'Power Suit', 'Pressure Points', 'Reflexes', 'Vision - Night', 'Weapon-based Powers', 'Weapons Master', 'Omnilingualism', 'Shueisha', 'DB - Dragon Ball Verse', 'Anime', 'Blue Ranked Warriors', 'Dragon Ball Verse Characters', 'My Marvel Vs Dc Youtube Series', 'Tigerking2020', 'Denisegc091477gmailcom', 'Hesperus', 'MoNsTeR', 'AmalgamComics00', 'RatnikNaSjeveru2005', 'yes', 'Walid27', 'JaviChat', 'Ezio', 'Chronicler', 'Rotemeg', 'ForJustice1324', 'lucifermorningstar876', 'Delinquent', 'Bananatooshholeyyyyyy', 'All Users']",Jaco
,Kami,Dragon Ball Verse,https://www.superherodb.com/kami/10-26944/,85,50,35,35,40,90,3,4,"['Chi Manipulation', 'Clairvoyance', 'Durability', 'Enhanced Hearing', 'Enhanced Sight', 'Intelligence', 'Longevity', 'Power Sense', 'Regeneration', 'Sealing', 'Stamina', 'Super Speed', 'Super Strength', 'Vision - Heat', 'Accelerated Development', 'Accelerated Healing', 'Acrobatics', 'Agility', 'Dexterity', 'Divinity', 'Endurance', 'Energy Beams', 'Energy Blasts', 'Energy Manipulation', 'Flight', 'Jump', 'Light Control', 'Magic', 'Master Martial Artist', 'Master Tactician', 'Possession', 'Reflexes', 'Resurrection', 'Stealth', 'Telepathy', 'Fusion', 'Immortality', 'Shueisha', 'DB - Dragon Ball Verse', 'Z-Fighters', 'My Marvel Vs Dc Youtube Series', 'Tigerking2020', 'AmalgamComics00', 'Denisegc091477gmailcom', 'Hesperus', 'MoNsTeR', 'RatnikNaSjeveru2005', 'yes', 'Walid27', 'JaviChat', 'Ezio', 'Chronicler', 'Rotemeg', 'ForJustice1324', 'lucifermorningstar876', 'Delinquent', 'Bananatooshholeyyyyyy', 'All Users']",Kami
Majin Buu,Kid Buu,Dragon Ball Verse,https://www.superherodb.com/kid-buu/10-14772/,30,100,100,85,65,60,6,,"['Ability Shift', 'Accelerated Healing', 'Adaptation', 'Agility', 'Bullet Time', 'Chi Manipulation', 'Cold Resistance', 'Danmaku', 'Dexterity', 'Durability', 'Elasticity', 'Endurance', 'Energy Beams', 'Energy Blasts', 'Energy Manipulation', 'Explosion Manipulation', 'Fire Resistance', 'Flight', 'Heat Resistance', 'Homing Attack', 'Interstellar Travel', 'Invulnerability', 'Longevity', 'Portal Creation', 'Possession Resistance', 'Power Absorption', 'Power Mimicry', 'Power Sense', 'Radiation Immunity', 'Reality Warping', 'Reflexes', 'Regeneration', 'Self-Sustenance', 'Shapeshifting', 'Shockwaves Generation', 'Space Survivability', 'Stamina', 'Super Speed', 'Super Strength', 'Supernatural Condition', 'Telekinesis', 'Telepathy', 'Teleportation', 'Transformation', 'Vaporising Beams', 'Accelerated Development', 'Afterimage Creation', 'Bloodlust', 'Duplication', 'Electrokinesis', 'Energy Absorption', 'Enhanced Condition', 'Enhanced Hearing', 'Enhanced Sight', 'Enhanced Smell', 'Insanity', 'Jump', 'Latent Abilities', 'Levitation', 'Light Control', 'Magic', 'Magic Resistance', 'Pain Suppression', 'Power Augmentation', 'Radar Sense', 'Reality Warping Resistance', 'Seismic Power', 'Size Changing', 'Smoke Manipulation', 'Spatial Awareness', 'Tentacles', 'Toxin and Disease Resistance', 'Vision - Telescopic', 'Weather Control', 'Wind Control', 'Possession', 'Sealing', 'Shueisha', 'DB - Dragon Ball Verse', 'Anime', 'Buu Saga', 'Buus', 'Dragon Ball Fighterz', 'Dragon Ball Verse Characters', 'My Marvel Vs Dc Youtube Series', 'Roleplaying Collection', 'Denisegc091477gmailcom', 'Tigerking2020', 'AmalgamComics00', 'Hesperus', 'MoNsTeR', 'RatnikNaSjeveru2005', 'yes', 'Walid27', 'JaviChat', 'Ezio', 'Chronicler', 'Rotemeg', 'ForJustice1324', 'lucifermorningstar876', 'Delinquent', 'Bananatooshholeyyyyyy', 'All Users']",Kid Buu
Son Gohan,Kid Gohan,Dragon Ball Verse,https://www.superherodb.com/kid-gohan/10-36639/,60,100,65,60,35,75,5,,"['Accelerated Development', 'Acrobatics', 'Berserk Mode', 'Bullet Time', 'Chi Manipulation', 'Clairvoyance Resistance', 'Danmaku', 'Dexterity', 'Durability', 'Emotional Power Up', 'Flight', 'Jump', 'Latent Abilities', 'Rage Power', 'Reflexes', 'Stamina', 'Super Speed', 'Super Strength', 'Accelerated Healing', 'Agility', 'Aura', 'Awakened Power', 'Clairvoyance', 'Cold Resistance', 'Electricity Resistance', 'Endurance', 'Energy Absorption', 'Energy Beams', 'Energy Blasts', 'Energy Manipulation', 'Fire Resistance', 'Heat Generation', 'Heat Resistance', 'Homing Attack', 'Indomitable Will', 'Invulnerability', 'Longevity', 'Marksmanship', 'Master Martial Artist', 'Power Sense', 'Radar Sense', 'Reactive Evolution', 'Reactive Power Level', 'Vaporising Beams', 'Shueisha', 'DB - Dragon Ball Verse', 'Namek/frieza Saga', 'JaviChat', 'AmalgamComics00', 'Denisegc091477gmailcom', 'Tigerking2020', 'Hesperus', 'MoNsTeR', 'RatnikNaSjeveru2005', 'yes', 'Walid27', 'Ezio', 'Chronicler', 'Rotemeg', 'ForJustice1324', 'lucifermorningstar876', 'Delinquent', 'Bananatooshholeyyyyyy', 'All Users']",Kid Gohan
Kakarot,Kid Goku,Dragon Ball Verse,https://www.superherodb.com/kid-goku/10-12646/,40,85,55,55,30,100,3,,"['Accelerated Development', 'Acrobatics', 'Agility', 'Chi Manipulation', 'Dexterity', 'Durability', 'Jump', 'Latent Abilities', 'Marksmanship', 'Master Martial Artist', 'Stamina', 'Super Speed', 'Super Strength', 'Weapons Master', 'Adaptation', 'Afterimage Creation', 'Animal Attributes', 'Animal Oriented Powers', 'Aura', 'Berserk Mode', 'Bullet Time', 'Clairvoyance', 'Clairvoyance Resistance', 'Cold Resistance', 'Corruption Resistance', 'Emotional Power Up', 'Energy Beams', 'Energy Blasts', 'Energy Manipulation', 'Enhanced Condition', 'Explosion Manipulation', 'Extrasensory Perception', 'Fire Resistance', 'Grappling/Climbing', 'Heat Generation', 'Heat Resistance', 'Homing Attack', 'Hunters Instinct', 'Indomitable Will', 'Invulnerability', 'Master Tactician', 'Mind Control Resistance', 'Photographic Deduction', 'Photographic Reflexes', 'Possession Resistance', 'Power Sense', 'Radar Sense', 'Rage Power', 'Reactive Power Level', 'Reflexes', 'Shockwaves Generation', 'Stealth', 'Surface Scaling', 'Vaporising Beams', 'Vision - Night', 'Vision - Telescopic', 'Accelerated Healing', 'Danger Sense', 'Electricity Resistance', 'Endurance', 'Enhanced Hearing', 'Enhanced Sight', 'Enhanced Smell', 'Longevity', 'Natural Armor', 'Natural Weapons', 'Reactive Evolution', 'Spatial Awareness', 'Toxin and Disease Resistance', 'Transformation', 'Shueisha', 'DB - Dragon Ball Verse', 'Goku', 'Anime', 'Dragon Ball', 'Dragon Ball Verse Characters', 'Gokus', 'AmalgamComics00', 'JaviChat', 'Denisegc091477gmailcom', 'Tigerking2020', 'Hesperus', 'MoNsTeR', 'RatnikNaSjeveru2005', 'yes', 'Walid27', 'Ezio', 'Chronicler', 'Rotemeg', 'ForJustice1324', 'lucifermorningstar876', 'Delinquent', 'Bananatooshholeyyyyyy', 'All Users']",Kid Goku
Vegeta III,King Vegeta,Dragon Ball Verse,https://www.superherodb.com/king-vegeta/10-14852/,70,100,55,50,40,95,4,,"['Accelerated Development', 'Agility', 'Chi Manipulation', 'Cold Resistance', 'Dexterity', 'Durability', 'Endurance', 'Fire Resistance', 'Flight', 'Heat Generation', 'Heat Resistance', 'Intelligence', 'Jump', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Stamina', 'Super Speed', 'Super Strength', 'Accelerated Healing', 'Acrobatics', 'Aura', 'Berserk Mode', 'Bullet Time', 'Danmaku', 'Emotional Power Up', 'Energy Beams', 'Energy Blasts', 'Energy Manipulation', 'Enhanced Condition', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Enhanced Smell', 'Indomitable Will', 'Invulnerability', 'Latent Abilities', 'Longevity', 'Rage Power', 'Reflexes', 'Vaporising Beams', 'Large Size', 'Transformation', 'Shueisha', 'DB - Dragon Ball Verse', 'Vegeta', 'Anime', 'Dragon Ball Verse Characters', 'My Marvel Vs Dc Youtube Series', 'Saiyans', 'Vegetas', 'AmalgamComics00', 'JaviChat', 'Denisegc091477gmailcom', 'Tigerking2020', 'Hesperus', 'MoNsTeR', 'RatnikNaSjeveru2005', 'yes', 'Walid27', 'Ezio', 'Chronicler', 'Rotemeg', 'ForJustice1324', 'lucifermorningstar876', 'Delinquent', 'Bananatooshholeyyyyyy', 'All Users']",King Vegeta
Krillin,Krillin,Dragon Ball Verse,https://www.superherodb.com/krillin/10-1208/,65,100,85,80,55,100,5,,"['Acrobatics', 'Afterimage Creation', 'Agility', 'Aura', 'Bullet Time', 'Chi Manipulation', 'Clairvoyance Resistance', 'Danmaku', 'Dexterity', 'Durability', 'Endurance', 'Energy Beams', 'Energy Blasts', 'Energy Manipulation', 'Enhanced Condition', 'Flight', 'Homing Attack', 'Indomitable Will', 'Intelligence', 'Invulnerability', 'Jump', 'Latent Abilities', 'Light Control', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Peak Human Condition', 'Reflexes', 'Stamina', 'Super Speed', 'Super Strength', 'Weapon-based Powers', 'Ability Shift', 'Accelerated Development', 'Accelerated Healing', 'Awakened Power', 'Clairvoyance', 'Cold Resistance', 'Electricity Resistance', 'Energy Absorption', 'Energy Constructs', 'Fire Resistance', 'Heat Generation', 'Heat Resistance', 'Power Sense', 'Radar Sense', 'Stealth', 'Vaporising Beams', 'Weapon Creation', 'Weapons Master', 'Cloning', 'Duplication', 'Instinctive Reaction', 'Shueisha', 'DB - Dragon Ball Verse', 'Z-Fighters', 'Anime', 'Dragon Ball Fighterz', 'Dragon Ball Verse Characters', 'My Favorite Dragon Ball Characters', 'My Marvel Vs Dc Youtube Series', 'Participants Of The Tournament Of Power', 'AmalgamComics00', 'Denisegc091477gmailcom', 'JaviChat', 'Tigerking2020', 'Hesperus', 'MoNsTeR', 'RatnikNaSjeveru2005', 'yes', 'Walid27', 'Ezio', 'Chronicler', 'Rotemeg', 'ForJustice1324', 'lucifermorningstar876', 'Delinquent', 'Bananatooshholeyyyyyy', 'All Users']",Krillin
Vegeta IV,Vegeta (Ascended Super Saiyan),Dragon Ball Verse,https://www.superherodb.com/vegeta-ascended-super-saiyan/10-26253/,90,95,100,85,70,100,6,,"['Accelerated Development', 'Accelerated Healing', 'Afterimage Creation', 'Agility', 'Attack Reflection', 'Aura', 'Awakened Power', 'Berserk Mode', 'Bullet Time', 'Chi Manipulation', 'Danger Sense', 'Durability', 'Emotional Power Up', 'Energy Beams', 'Energy Blasts', 'Energy Manipulation', 'Flight', 'Indomitable Will', 'Intelligence', 'Levitation', 'Master Tactician', 'Power Augmentation', 'Power Nullifier', 'Power Sense', 'Rage Power', 'Shockwaves Generation', 'Super Speed', 'Super Strength', 'Telekinesis', 'Telepathy', 'Transformation', 'Cold Resistance', 'Durability Negation', 'Enhanced Hearing', 'Enhanced Memory', 'Fusion', 'Invulnerability', 'Laser Manipulation', 'Latent Abilities', 'Matter Manipulation', 'Mind Control Resistance', 'Pain Suppression', 'Preparation', 'Reflexes', 'Self-Destruction', 'Super Breath', 'Toxin and Disease Resistance', 'Shueisha', 'DB - Dragon Ball Verse', 'Vegeta', 'Denisegc091477gmailcom', 'AmalgamComics00', 'JaviChat', 'Tigerking2020', 'Hesperus', 'MoNsTeR', 'RatnikNaSjeveru2005', 'yes', 'Walid27', 'Ezio', 'Chronicler', 'Rotemeg', 'ForJustice1324', 'lucifermorningstar876', 'Delinquent', 'Bananatooshholeyyyyyy', 'All Users']",Vegeta (Ascended Super Saiyan)
Vegeta IV,Vegeta (Unbound Ultra Ego),Dragon Ball Verse,https://www.superherodb.com/vegeta-unbound-ultra-ego/10-32795/,85,100,100,100,100,100,7,,"['Acrobatics', 'Adaptation', 'Afterimage Creation', 'Agility', 'Attack Reflection', 'Aura', 'Awakened Power', 'Berserk Mode', 'Bullet Time', 'Chi Manipulation', 'Danger Sense', 'Durability', 'Electricity Absorption', 'Emotional Power Up', 'Empathy', 'Endurance', 'Energy Absorption', 'Energy Beams', 'Energy Blasts', 'Energy Constructs', 'Energy Embodiment', 'Energy Manipulation', 'Energy Resistance', 'Enhanced Condition', 'Enhanced Hearing', 'Enhanced Sight', 'Existence Erasure Resistance', 'Extrasensory Perception', 'Fire Resistance', 'Flight', 'Force Fields', 'Fusion', 'Heat Generation', 'Heat Resistance', 'Illumination', 'Illusions', 'Indestructible Digestion', 'Indomitable Will', 'Instinctive Reaction', 'Intelligence', 'Invulnerability', 'Jump', 'Laser Manipulation', 'Levitation', 'Light Control', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Mind Control Resistance', 'Pain Manipulation', 'Pain Suppression', 'Peak Human Condition', 'Power Absorption', 'Power Augmentation', 'Power Nullifier', 'Power Sense', 'Power Suit', 'Preparation', 'Pressure Points', 'Radar Sense', 'Radiation Immunity', 'Rage Power', 'Reactive Power Level', 'Reflexes', 'Separation', 'Shockwaves Generation', 'Spatial Awareness', 'Stamina', 'Statistics Amplification', 'Stealth', 'Super Breath', 'Super Speed', 'Super Strength', 'Telepathy', 'Time Manipulation Resistance', 'Toxin and Disease Resistance', 'Transformation', 'Vitakinesis', 'Weather Control', 'Wind Control', 'Accelerated Development', 'Shueisha', 'DB - Dragon Ball Verse', 'Vegeta', 'Death Battle Combatants', 'My Favorite Fictional Characters', 'Denisegc091477gmailcom', 'AmalgamComics00', 'JaviChat', 'yes', 'Tigerking2020', 'Hesperus', 'MoNsTeR', 'RatnikNaSjeveru2005', 'Walid27', 'Ezio', 'Chronicler', 'Rotemeg', 'ForJustice1324', 'lucifermorningstar876', 'Delinquent', 'Bananatooshholeyyyyyy', 'All Users']",Vegeta (Unbound Ultra Ego)
Vegeta IV,Vegeta (Super Saiyan Blue Evolved),Dragon Ball Verse,https://www.superherodb.com/vegeta-super-saiyan-blue-evolved/10-22620/,65,100,100,100,100,100,7,,"['Accelerated Healing', 'Acrobatics', 'Agility', 'Aura', 'Berserk Mode', 'Cold Resistance', 'Dexterity', 'Durability', 'Electricity Resistance', 'Endurance', 'Energy Beams', 'Energy Blasts', 'Energy Resistance', 'Fire Resistance', 'Flight', 'Heat Generation', 'Heat Resistance', 'Intelligence', 'Invulnerability', 'Jump', 'Levitation', 'Longevity', 'Marksmanship', 'Master Martial Artist', 'Mind Control Resistance', 'Pressure Points', 'Radiation Immunity', 'Reflexes', 'Stamina', 'Stealth', 'Super Speed', 'Super Strength', 'Transformation', 'Afterimage Creation', 'Chi Manipulation', 'Danger Sense', 'Energy Absorption', 'Energy Manipulation', 'Explosion Manipulation', 'Extrasensory Perception', 'Illumination', 'Indomitable Will', 'Interstellar Travel', 'Light Control', 'Master Tactician', 'Power Mimicry', 'Power Sense', 'Radar Sense', 'Rage Power', 'Reactive Power Level', 'Regeneration', 'Seismic Power', 'Self-Destruction', 'Super Breath', 'Telekinesis', 'Telepathy Resistance', 'Teleportation', 'Weapons Master', 'Weather Control', 'Accelerated Development', 'Adaptation', 'Awakened Power', 'Clairvoyance', 'Existence Erasure Resistance', 'Self-Sustenance', 'Wind Control', 'Shueisha', 'DB - Dragon Ball Verse', 'Vegeta', 'Anime', 'Dragon Ball Verse Characters', 'Gold Ranked Warriors', 'Participants Of The Tournament Of Power', 'Walid27', 'yes', 'AmalgamComics00', 'Denisegc091477gmailcom', 'JaviChat', 'Tigerking2020', 'Hesperus', 'MoNsTeR', 'RatnikNaSjeveru2005', 'Ezio', 'Chronicler', 'Rotemeg', 'ForJustice1324', 'lucifermorningstar876', 'Delinquent', 'Bananatooshholeyyyyyy', 'All Users']",Vegeta (Super Saiyan Blue Evolved)
